pid	English	Chinese
904455	Highliner Gel Eye Crayon - Ody(Sea) 62	亮彩眼线胶笔（色号：Ody(Sea) 62）
904454	Highliner Gel Eye Crayon - (Stone) Fox 58	亮彩眼线胶笔（色号：58 (Stone) Fox）
904452	Highliner Gel Eye Crayon - In The Buff 80	亮彩眼线胶笔（色号：80 In The Buff）
904451	Highliner Gel Eye Crayon - Sunset 74 	亮彩眼线胶笔（色号：74 Sunset）
904448	Fineliner Ultra-Skinny Gel Eye Crayon - Big (Eyes)!	超细凝胶眼线笔（色号：Big (Eyes)!）
904446	Fineliner Ultra-Skinny Gel Eye Crayon - Code Blue 22	超细凝胶眼线笔（色号：22 Code Blue）
904516	Highliner Matte Gel Eye Crayon - Fine(wine) 47	哑光亮彩眼线胶笔（色号：Fine(wine) 47）
904513	Highliner Matte Gel Eye Crayon - (Brown)ie 43	哑光亮彩眼线胶笔（色号：(Brown)ie 43）
904458	Highliner Gel Eye Crayon - Plum(Age) 60	亮彩眼线胶笔（色号：Plum(Age) 60）
904457	Highliner Gel Eye Crayon - Brown(Out) 54	亮彩眼线胶笔（色号：54 Brown(Out)）
904456	Highliner Gel Eye Crayon - (Wave)Length 68	亮彩眼线胶笔（色号：68 (Wave)Length）
904450	Highliner Gel Eye Crayon - Ro(Cocoa) 48	亮彩眼线胶笔（色号：48 Ro(Cocoa)）
904445	Fineliner Ultra-Skinny Gel Eye Crayon - Truffled 16	超细凝胶眼线笔（色号：16 Truffled）
904449	Fineliner Ultra-Skinny Gel Eye Crayon - Blacquerberry 18	超细凝胶眼线笔（色号：18 Blacquerberry）
904521	Highliner Matte Gel Eye Crayon - Mist Me 55	哑光亮彩眼线胶笔（色号：Mist Me 55）
904518	Highliner Matte Gel Eye Crayon - Out of the Blue 53	哑光亮彩眼线胶笔（色号：Out of the Blue 53）
904447	Fineliner Ultra-Skinny Gel Eye Crayon - Cinderella 24	超细凝胶眼线笔（色号：24 Cinderella）
904407	Twinkle Pop Eye Stick - Shoshanna 414	星耀珠光眼影棒（色号：414 Shoshanna）
904406	Twinkle Pop Eye Stick - Honey Bunny 400	星耀珠光眼影棒（色号：400 Honey Bunny）
904460	Magic Marc'er Liquid Eyeliner - Blacquer	魔法秘笈液体眼线笔（色号：Blacquer）
904459	Magic Marc'er Liquid Eyeliner - Cocoa Blacquer 	魔法秘笈液体眼线笔（色号：Cocoa Blacquer）
904395	Re(Marc)able Full Cover Foundation Concentrate - Cocoa Deep 86	非凡无暇粉底精华（色号：Cocoa Deep 86）
904392	Re(Marc)able Full Cover Foundation Concentrate - Honey Deep 58	非凡无瑕粉底精华（色号：58 Honey Deep）
904379	Re(Marc)able Full Cover Foundation Concentrate - Bisque Neutral 27	非凡无暇粉底精华（色号：Bisque Neutral 27）
904374	Re(Marc)able Full Cover Foundation Concentrate - Ivory Light 10	非凡无瑕粉底精华（色号：10 Ivory Light）
904365	Air Blush Soft Glow Duo - Night Fever & Hot Stuff 508	轻柔亮泽双色腮红（色号：Night Fever & Hot Stuff 508）
