pid	English	Chinese
904746	Moisturizing Perfumed Body Lotion - Eau Tropicale, 150ml	热带奇幻香氛润体乳，150ml
904759	Phyto-Ombre Éclat Eyeshadow - 11 Burgundy	植物亮采眼影（色号：11 Burgundy）
904767	Phyto-Ombre Éclat Eyeshadow - 20 Mango	植物亮采眼影（色号：20 Mango）
904771	Phyto-Sourcils Perfect Eyebrow Pencil - Blond	植物塑形眉笔（色号：Blond）
904779	Foundation Brush	便携粉底刷
904846	Phyto-Lip Gloss - 8 Pink	植物莹亮润唇蜜（色号：8 Pink）
904847	Phyto-Lip Gloss - 9 Plum	植物莹亮润唇蜜（色号：9 Plum）
904850	Phyto-Lip Gloss - 3 Rose	植物莹亮润唇蜜（色号：3 Rose）
904891	Phyto-Ombre Glow Eyeshadow - Silver	植物炫彩眼影（色号：Silver）
904892	Phyto-Ombre Glow Metallic Eyeshadow - Pearl 	植物炫彩眼影（色号：Pearl）
904894	Phyto-Ombre Glow Luminous Eyeshadow - Amber	植物炫彩眼影（色号：Amber）
904909	Phyto-Teint Éclat Fluid Foundation - 0+ Vanilla, 30ml 	植物清爽粉底液，30ml（色号：0+ Vanilla ）
904944	Moisturizing Perfumed Body Cream - Soir d’Orient, 150ml	东方暗夜香氛润体乳，150ml
904862	Phyto Lip Shine - 8 Sheer Coral	植物莹亮唇膏（色号：8 Sheer Coral）
904928	Phyto-Teint Expert Flawless Skincare Foundation - 4 Honey, 30ml	持久粉底液，30ml（色号：4 Honey）
904791	Hydrating Long Lasting Lipstick - L13 Pétale	抗氧保湿唇膏（色号：L13 Pétale）
904763	Phyto-Ombre Éclat Eyeshadow - 16 Sky Blue	植物亮采眼影（色号：16 Sky Blue）
904808	Hydrating Long Lasting Lipstick - 32 Rose Cashmere	抗氧保湿唇膏（色号：32 Rose Cashmere）
904857	Phyto Lip Shine - 3 Sheer Rose	植物莹亮唇膏（色号：3 Sheer Rose）
904739	Eau du Soir Moisturizing Perfumed Body Cream, 150ml	夜幽情怀身体乳，150ml
904755	Phyto-Ombre Éclat Eyeshadow - 8 Graphite	植物亮采眼影（色号：8 Graphite）
904764	Phyto-Ombre Éclat Eyeshadow - 17 Stardust	植物亮采眼影（色号：17 Stardust）
904852	Phyto-Lip Gloss - 5 Bois de Rose	植物莹亮润唇蜜（色号：5 Bois de Rose）
904853	Phyto-Lip Gloss - 6 Rouge 	植物莹亮润唇蜜（色号：6 Rouge）
904883	Phyto-Lip Twist Tinted Balm - 8 Candy	植物闪漾唇彩笔（色号：8 Candy）
